"UniProt","Gene.Name","Description","OlinkID","Assay","Panel","N","Correlation_Spearman","Correlation_Pearson","P.value_Spearman","P.value_Pearson","Adj.p.value_Spearman","Adj.p.value_Pearson","Cor.interval_Spearman","Cor.interval_Pearson","N.cleanData","Correlation_Spearman.cleanData","Correlation_Pearson.cleanData","P.value_Spearman.cleanData","P.value_Pearson.cleanData","Adj.p.value_Spearman.cleanData","Adj.p.value_Pearson.cleanData","Cor.interval_Spearman.cleanData","Cor.interval_Pearson.cleanData","No.missing.or.QCwarn","N.Missing.MS","Perc.Missing.MS","N.below.LOD","Perc.below.LOD","N.Missing.values","Perc.Missing.values","Median.Dist.LOD","Panel.type","Panel.version","N.sample.QC.warning","Assay.QC.warning","Blood.conc.ngmL","Sequence.coverage.MS","Protein.count.MS","min.PSMs","median.PSMs","max.PSMs","min.Unique.peptides","median.Unique.peptides","max.Unique.peptides","Abs.precursor.error","MSGF.score","Percolator.SVM.score","Precursor.ion.fraction","IQR.MS","IQR.Olink","IQR.Olink.cleanData","SD.MS","SD.Olink","SD.Olink.cleanData","CV.MS","CV.Olink","CV.Olink.cleanData","Range.MS","Range.Olink","Range.Olink.cleanData","Technical.CV.MS","Technical.CV.Olink","Length","Mass","UniProt.Isoforms","Isoform.N","Isoform.event"
"Q8TDQ0","HAVCR2","Hepatitis A virus cellular receptor 2","OID21137","HAVCR2","Neurology",64,0.735714285714286,0.769648290727692,0,1.0759120072764e-13,0,3.27413653966323e-13,"Strong correlation","Strong correlation",64,0.735714285714286,0.769648290727692,0,1.0759120072764e-13,0,3.29120274135955e-13,"Strong correlation","Strong correlation",FALSE,24,27.2727272727273,0,0,24,27.27,5.4732,"Neurology","I",0,"PASS",17,0.0764119601328904,2,1,2,3,1,2,2,0.68775655,91,0.7175,0.510564956189663,0.381648430748415,0.698775,0.698775,0.281391253102294,0.550830806411842,0.550830806411842,19.6915358247253,39.6153409159698,39.6153409159698,1.47011186861792,2.2982,2.2982,4.65416613739899,0.313683377544538,301,33394,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=Q8TDQ0-1; Sequence=Displayed; Name=2; IsoId=Q8TDQ0-2; Sequence=VSP_017287, VSP_017288;",2,"Alternative splicing"
"P37837","TALDO1","Transaldolase","OID30414","TALDO1","Cardiometabolic II",88,0.834701137684478,0.85705792955893,0,1.6983592732141e-26,0,1.89846298956309e-25,"Strong correlation","Strong correlation",88,0.834701137684478,0.85705792955893,0,1.6983592732141e-26,0,1.86819520053551e-25,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,3.565,"Cardiometabolic","II",0,"PASS",37,0.41839762611276,2,17,19.5,24,10,11.5,16,0.91726357,153,1.27,0.454308649893958,0.291193726400037,0.677725,0.677725,0.274905933507902,0.534177421067835,0.534177421067835,19.2293120285727,38.3323926749174,38.3323926749174,1.69728927258905,2.6847,2.6847,2.95177187928491,3.98633164547752,337,37540,"ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2; Name=1; Synonyms=TALDO1L {ECO:0000303|PubMed:27703206}; IsoId=P37837-1; Sequence=Displayed; Name=2; Synonyms=TALDO1S {ECO:0000303|PubMed:27703206}; IsoId=P37837-2; Sequence=VSP_061595;",2,"Alternative initiation"
"P36269","GGT5","Glutathione hydrolase 5 proenzyme","OID20909","GGT5","Neurology",88,0.0404091103219298,0.252242288500898,0.708550336951148,0.0177456258116135,0.748054498996409,0.0235703665191902,"No correlation","No correlation",87,0.0407889880671839,0.264603031817909,0.707580338868436,0.0132614630780428,0.753617067359757,0.0181201170539381,"No correlation","No correlation",FALSE,0,0,0,0,0,0,4.7476,"Neurology","I",1,"PASS",11,0.228668941979522,3,3,4.5,7,2,4,7,0.96352494,184,1.471,0.518275156473222,0.278610159981966,0.320325,0.31955,0.307540788577107,0.334288950588607,0.323771766593522,21.5615837704538,23.4856671997111,22.7277109411969,2.16446055118216,1.9619,1.9302,9.16249815113219,5.70483455522165,586,62261,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=P36269-1; Sequence=Displayed; Name=2; IsoId=P36269-2; Sequence=VSP_008146; Name=3; IsoId=P36269-3; Sequence=VSP_043470;",3,"Alternative splicing"
"Q9BYH1","SEZ6L","Seizure 6-like protein","OID21488","SEZ6L","Oncology",53,0.40815997419771,0.431962885956942,0.00260211342097819,0.00123872916212121,0.00386550796353207,0.00183774668072909,"Weak correlation","Weak correlation",53,0.40815997419771,0.431962885956942,0.00260211342097819,0.00123872916212121,0.00394653868848358,0.00186933172724161,"Weak correlation","Weak correlation",FALSE,35,39.7727272727273,0,0,35,39.77,4.1568,"Oncology","I",0,"PASS",5,0.0595703125,7,1,2,4,1,2,4,1.047027535,100,0.845,0.465971334775371,0.361997386720622,0.530575,0.530575,0.282510460961145,0.396374789933502,0.396374789933502,19.7713653759825,28.0013365635759,28.0013365635759,1.20508589117708,1.6717,1.6717,6.29213854807388,NA,1024,111782,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=7; Comment=Experimental confirmation may be lacking for some isoforms.; Name=4; IsoId=Q9BYH1-1; Sequence=Displayed; Name=1; IsoId=Q9BYH1-2; Sequence=VSP_003976, VSP_003977, VSP_003980; Name=2; IsoId=Q9BYH1-3; Sequence=VSP_003976, VSP_003979, VSP_003980; Name=3; IsoId=Q9BYH1-4; Sequence=VSP_003981, VSP_003978; Name=5; IsoId=Q9BYH1-5; Sequence=VSP_013022; Name=6; IsoId=Q9BYH1-6; Sequence=VSP_003979; Name=7; IsoId=Q9BYH1-7; Sequence=VSP_003978;",7,"Alternative splicing"
"Q6UXD5","SEZ6L2","Seizure 6-like protein 2","OID21289","SEZ6L2","Oncology",88,0.59328921705172,0.7318164389951,1.1206034553171e-09,5.53359005584447e-16,2.80523570078271e-09,2.04833546657325e-15,"Moderate correlation","Strong correlation",86,0.622183226495089,0.755178214373738,1.61039584139401e-10,4.46606601623572e-17,4.21715169976562e-10,1.83530033648328e-16,"Moderate correlation","Strong correlation",FALSE,0,0,0,0,0,0,3.4556,"Oncology","I",2,"PASS",5.7,0.134065934065934,6,3,4.5,6,3,4.5,6,0.91770625,113.5,1.234,0.459109550998688,0.275669443238153,0.472375,0.434775,0.293948513177029,0.380599597559544,0.377844881310335,20.5882595805903,26.8468882840037,26.6458103052832,1.95089234212393,1.9194,1.9194,6.4468659368495,NA,910,97560,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=6; Name=1; IsoId=Q6UXD5-1; Sequence=Displayed; Name=2; Synonyms=psk-3; IsoId=Q6UXD5-2; Sequence=VSP_033595; Name=3; Synonyms=psk-1; IsoId=Q6UXD5-3; Sequence=VSP_033595, VSP_033596; Name=4; Synonyms=psk-2; IsoId=Q6UXD5-4; Sequence=VSP_033595, VSP_033597; Name=5; IsoId=Q6UXD5-5; Sequence=VSP_044739, VSP_033596; Name=6; IsoId=Q6UXD5-6; Sequence=VSP_045702, VSP_045703;",6,"Alternative splicing"
"Q8WZ75","ROBO4","Roundabout homolog 4","OID30226","ROBO4","Cardiometabolic II",88,0.406185058645345,0.39663408665727,9.88475571346543e-05,0.000130386423774782,0.000167314680667203,0.000209397258096343,"Weak correlation","Weak correlation",87,0.409619450317125,0.397642929928384,9.38984083125199e-05,0.000136819980571098,0.00016096869996432,0.000221392212246547,"Weak correlation","Weak correlation",FALSE,0,0,0,0,0,0,2.7186,"Cardiometabolic","II",1,"PASS",240,0.160873882820258,3,8,11.5,13,6,9,11,1.00654615,118,1.9385,0.489953604661836,0.26650720157951,0.2217,0.2285,0.245365617269978,0.171077416796837,0.171850661780971,17.1311794566685,11.899991694772,11.9541595541291,1.45042854276202,0.994,0.994,4.97358955335096,2.48533805777922,1007,107457,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=Q8WZ75-1; Sequence=Displayed; Name=2; IsoId=Q8WZ75-2; Sequence=VSP_010658, VSP_010659; Name=3; IsoId=Q8WZ75-3; Sequence=VSP_010654, VSP_010657;",3,"Alternative splicing"
"P50225","SULT1A1","Sulfotransferase 1A1","OID21031","SULT1A1","Neurology",66,0.71698152593675,0.73375058778132,0,2.41512322748535e-12,0,6.63424361029431e-12,"Strong correlation","Strong correlation",66,0.71698152593675,0.73375058778132,0,2.41512322748535e-12,0,6.64158887558472e-12,"Strong correlation","Strong correlation",FALSE,22,25,0,0,22,25,6.5737,"Neurology","I",0,"PASS",NA,0.206779661016949,3,1,1,2,1,1,2,1.68565145,165,3.227,0.644109788041308,0.971596394179092,1.723375,1.723375,0.655059003862558,1.5079022506683,1.5079022506683,47.849149678024,140.767111488965,140.767111488965,3.19104764901735,7.3333,7.3333,15.3102872691972,14.5396844181549,295,34165,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P50225-1; Sequence=Displayed; Name=2; IsoId=P50225-2; Sequence=VSP_040101;",2,"Alternative splicing"
"P20023","CR2","Complement receptor type 2","OID20393","CR2","Cardiometabolic",88,0.919058856679934,0.918460527997305,0,2.11470684206858e-36,0,1.08522910213429e-34,"Strong correlation","Strong correlation",88,0.919058856679934,0.918460527997305,0,2.11470684206858e-36,0,1.04677988682395e-34,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,6.9105,"Cardiometabolic","I",0,"PASS",150,0.270087124878993,4,12,16.5,24,9,12.5,16,1.33255455,142.5,1.4825,0.481458719406712,0.554602959405572,0.822675,0.822675,0.408752610598636,0.631442087477573,0.631442087477573,28.9107847565511,45.9504647898143,45.9504647898143,2.20191345264223,2.8061,2.8061,4.23333322883149,7.72120114607689,1033,112916,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4; Name=A; IsoId=P20023-1; Sequence=Displayed; Name=B; IsoId=P20023-2; Sequence=VSP_001208, VSP_001209; Name=C; IsoId=P20023-3; Sequence=VSP_001210; Name=D; IsoId=P20023-4; Sequence=VSP_001210, VSP_001211;",4,"Alternative splicing"
"P61978","HNRNPK","Heterogeneous nuclear ribonucleoprotein K","OID20051","HNRNPK","Cardiometabolic",88,0.729086682399352,0.654931862340164,0,4.44981638765123e-12,0,1.19048405252565e-11,"Strong correlation","Moderate correlation",84,0.722263845297155,0.645907752824135,0,3.25826019002853e-11,0,8.11955456965919e-11,"Strong correlation","Moderate correlation",FALSE,0,0,2,2.27272727272727,2,2.27,1.34885,"Cardiometabolic","I",2,"PASS",5.9,0.151187904967603,3,1,3,5,1,3,5,1.3136045,127.5,1.2285,0.392367451787464,0.444122906198203,0.919825,0.9388,0.48064974838656,0.853949967819652,0.838432412874239,34.2623309376783,64.7749909230133,63.3861929199913,2.98142250192871,4.3074,4.2077,5.21439227062249,7.05681793775799,463,50976,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=P61978-1, Q07244-1; Sequence=Displayed; Name=2; IsoId=P61978-2, Q07244-2; Sequence=VSP_002822; Name=3; IsoId=P61978-3; Sequence=VSP_021669, VSP_002822;",3,"Alternative splicing"
"P41271","NBL1","Neuroblastoma suppressor of tumorigenicity 1","OID21486","NBL1","Oncology",76,0.757293233082707,0.768792211135048,0,5.10870827181325e-16,0,1.90354179500896e-15,"Strong correlation","Strong correlation",76,0.757293233082707,0.768792211135048,0,5.10870827181325e-16,0,1.91181556976104e-15,"Strong correlation","Strong correlation",FALSE,12,13.6363636363636,0,0,12,13.64,4.0107,"Oncology","I",0,"PASS",4,0.0773480662983425,2,1,3,5,1,2,2,1.0863372,125,0.479,0.618900584719962,0.483139431638181,0.4367,0.4367,0.348612593897461,0.398171640878064,0.398171640878064,24.5210449185157,28.1331574700125,28.1331574700125,1.55679375844242,1.7824,1.7824,5.71829860751818,NA,181,19408,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P41271-1; Sequence=Displayed; Name=2; IsoId=P41271-2; Sequence=VSP_036438;",2,"Alternative splicing"
"P51161","FABP6","Gastrotropin","OID20076","FABP6","Cardiometabolic",66,0.537334307483561,0.54528104811317,4.7456853123992e-06,2.19867380378887e-06,8.7834077339323e-06,3.9214892961732e-06,"Moderate correlation","Moderate correlation",64,0.519734432234432,0.539376534200431,1.45349356928756e-05,4.24895561859856e-06,2.6191666298053e-05,7.57301582431069e-06,"Moderate correlation","Moderate correlation",FALSE,22,25,1,1.13636363636364,23,26.14,1.6573,"Cardiometabolic","I",2,"PASS",1.7,0.4453125,2,1,2,3,1,2,3,1.1352112,135,0.83,0.377017752176428,0.654655668876753,0.8466,0.8344,0.488737144352264,0.677092598209741,0.651940099186398,34.8722673638693,49.639497533316,47.5972199906554,2.07508593880222,3.6729,3.1875,11.2762119646151,5.69500809984128,128,14371,"ALTERNATIVE PRODUCTS:  Event=Alternative promoter usage; Named isoforms=2; Name=1; IsoId=P51161-1; Sequence=Displayed; Name=2; Synonyms=IBABP-L; IsoId=P51161-2; Sequence=VSP_038039;",2,"Alternative promoter usage"
"Q6UXH9","PAMR1","Inactive serine protease PAMR1","OID21153","PAMR1","Neurology",66,0.395094457781025,0.603414664751841,0.00111770240095187,8.20242926837078e-08,0.00172861097352693,1.59389718485208e-07,"Weak correlation","Moderate correlation",66,0.395094457781025,0.603414664751841,0.00111770240095187,8.20242926837078e-08,0.00175615974365387,1.60367064151809e-07,"Weak correlation","Moderate correlation",FALSE,22,25,0,0,22,25,6.4533,"Neurology","I",0,"PASS",5.6,0.148611111111111,3,2,4,6,1,3.5,5,0.861828125,107.5,1.4415,0.436375243887641,0.315435797802487,0.3816,0.3816,0.245233816842921,0.361831349167446,0.361831349167446,17.1218436630961,25.4798537044059,25.4798537044059,1.25351096730954,2.4025,2.4025,11.0166562795169,3.9765174127588,720,80199,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=Q6UXH9-1; Sequence=Displayed; Name=2; IsoId=Q6UXH9-2; Sequence=VSP_025568; Name=3; IsoId=Q6UXH9-3; Sequence=VSP_055371;",3,"Alternative splicing"
"P23280","CA6","Carbonic anhydrase 6","OID21096","CA6","Neurology",88,0.900003522242965,0.907945178577236,0,3.10926671439515e-34,0,9.75100589042255e-33,"Strong correlation","Strong correlation",88,0.900003522242965,0.907945178577236,0,3.10926671439515e-34,0,9.6742612913609e-33,"Strong correlation","Strong correlation",TRUE,0,0,0,0,0,0,3.733,"Neurology","I",0,"PASS",11,0.314935064935065,3,7,8,9,5,6,7,1.0135279,141,1.38,0.51185380147016,0.662322644720281,0.935925,0.935925,0.601826688058055,0.875077932996782,0.875077932996782,43.5977995650666,66.6869874089219,66.6869874089219,3.14250693292567,4.7366,4.7366,7.5480971426774,1.80872417875841,308,35367,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=P23280-1; Sequence=Displayed; Name=2; IsoId=P23280-2; Sequence=VSP_045435; Name=3; IsoId=P23280-3; Sequence=VSP_046668;",3,"Alternative splicing"
"O75340","PDCD6","Programmed cell death protein 6","OID20163","PDCD6","Cardiometabolic",62,0.279947621565813,0.359784797185104,0.0278720588575956,0.00407689181883311,0.0372397094085508,0.00576793341286038,"No correlation","Weak correlation",62,0.279947621565813,0.359784797185104,0.0278720588575956,0.00407689181883311,0.0379978630118531,0.00582642413478906,"No correlation","Weak correlation",FALSE,26,29.5454545454545,0,0,26,29.55,4.2125,"Cardiometabolic","I",0,"PASS",2.2,0.282722513089005,2,1,2.5,4,1,2.5,4,1.3213068,133,1.312,0.479326516333822,0.342849285999025,0.739075,0.739075,0.297540742322656,0.651451844878147,0.651451844878147,20.8452171322367,47.5578142977255,47.5578142977255,1.67266483640535,3.3031,3.3031,7.15086341346821,10.3743773994185,191,21868,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=O75340-1; Sequence=Displayed; Name=2; Synonyms=ALG-2(delta)GF122; IsoId=O75340-2; Sequence=VSP_045113; Name=3; IsoId=O75340-3; Sequence=VSP_045542;",3,"Alternative splicing"
"Q9UIB8","CD84","SLAM family member 5","OID20607","CD84","Inflammation",88,0.238579127188194,0.249454243881701,0.0254102909831045,0.0190878003708051,0.0342341509784308,0.0252935758434729,"No correlation","No correlation",88,0.238579127188194,0.249454243881701,0.0254102909831045,0.0190878003708051,0.0348593439114951,0.0256624871651935,"No correlation","No correlation",TRUE,0,0,0,0,0,0,5.5187,"Inflammation","I",0,"PASS",19,0.194202898550725,6,4,5.5,7,3,4,5,0.99071725,139.5,1.898,0.412609333323601,0.248644896364607,0.511775,0.511775,0.19410205879442,0.409460379131008,0.409460379131008,13.5152442169878,28.9628862595504,28.9628862595504,1.27713717880687,2.3229,2.3229,7.53343168716366,NA,345,38782,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=7; Name=1; Synonyms=CD84a; IsoId=Q9UIB8-1; Sequence=Displayed; Name=2; Synonyms=CD84b; IsoId=Q9UIB8-2; Sequence=VSP_020852; Name=3; Synonyms=CD84c; IsoId=Q9UIB8-3; Sequence=VSP_020851; Name=4; Synonyms=CD84e; IsoId=Q9UIB8-4; Sequence=VSP_020854, VSP_020856; Name=5; Synonyms=CD84d; IsoId=Q9UIB8-5; Sequence=VSP_020853, VSP_020855; Name=6; Synonyms=CD84s; IsoId=Q9UIB8-6; Sequence=VSP_020849, VSP_020850; Name=7; IsoId=Q9UIB8-7; Sequence=VSP_020848, VSP_020851;",7,"Alternative splicing"
"Q8NDA2","HMCN2","Hemicentin-2","OID30592","HMCN2","Inflammation II",88,0.500264168222324,0.501002669249926,9.96771349873711e-07,6.6457542224593e-07,1.95713887653464e-06,1.23202898475477e-06,"Moderate correlation","Moderate correlation",87,0.506032660202668,0.505709938041567,8.35941324718492e-07,5.84506526723088e-07,1.684221266776e-06,1.09369004742516e-06,"Moderate correlation","Moderate correlation",FALSE,0,0,0,0,0,0,5.2226,"Inflammation","II",1,"PASS",22,0.0984384265665151,3,9,13,24,9,12.5,23,0.8799674,140,1.682,0.473263588142934,0.388710446355636,0.569525,0.5652,0.278380056029045,0.555963123495183,0.551713580201711,19.4768462154418,40.0124130219716,39.6835811653009,1.86058758619966,2.7334,2.7334,3.01214477765994,8.50435229610704,5059,541978,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=Q8NDA2-1; Sequence=Displayed; Name=2; IsoId=Q8NDA2-2; Sequence=VSP_039367, VSP_039368; Name=3; IsoId=Q8NDA2-4; Sequence=VSP_058197, VSP_058198;",3,"Alternative splicing"
"Q14956","GPNMB","Transmembrane glycoprotein NMB","OID20173","GPNMB","Cardiometabolic",88,0.519337113874115,0.687061646562138,3.3363762626012e-07,1.45356184190583e-13,6.81151681822199e-07,4.38789122864086e-13,"Moderate correlation","Moderate correlation",88,0.519337113874115,0.687061646562138,3.3363762626012e-07,1.45356184190583e-13,6.91332614565562e-07,4.40927255107367e-13,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,4.9956,"Cardiometabolic","I",0,"PASS",32,0.174825174825175,2,14,16.5,21,7,8,9,1.66769355,123.5,1.419,0.466474264828388,0.27563189172483,0.3402,0.3402,0.308125125254846,0.351201816806984,0.351201816806984,21.6034920050167,24.7085979065139,24.7085979065139,1.81252854345827,2.0485,2.0485,4.75158776853176,4.44766789322687,572,63923,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=Q14956-1; Sequence=Displayed; Name=2; IsoId=Q14956-2; Sequence=VSP_013001;",2,"Alternative splicing"
"Q12805","EFEMP1","EGF-containing fibulin-like extracellular matrix protein 1","OID20414","EFEMP1","Cardiometabolic",88,0.526592934380614,0.574461471768088,2.16326801240494e-07,4.84961282258556e-09,4.46495353931478e-07,1.04289769079983e-08,"Moderate correlation","Moderate correlation",88,0.526592934380614,0.574461471768088,2.16326801240494e-07,4.84961282258556e-09,4.54286282605038e-07,1.04994599677846e-08,"Moderate correlation","Moderate correlation",TRUE,0,0,0,0,0,0,6.0433,"Cardiometabolic","I",0,"PASS",1500,0.545638945233266,4,6,7.5,11,4,4,4,0.9739697,134,2.0955,0.42646123091604,0.253493150282921,0.814025,0.814025,0.22305062996151,0.5588080905999,0.5588080905999,15.5535436527634,40.2328683022593,40.2328683022593,1.37228163471631,3.1499,3.1499,8.28542139747899,8.77543090415988,493,54641,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=5; Comment=Experimental confirmation may be lacking for some isoforms.; Name=1; IsoId=Q12805-1; Sequence=Displayed; Name=2; IsoId=Q12805-2; Sequence=VSP_001392; Name=3; IsoId=Q12805-3; Sequence=VSP_001393; Name=4; IsoId=Q12805-4; Sequence=VSP_001394; Name=5; IsoId=Q12805-5; Sequence=VSP_054372, VSP_054373;",5,"Alternative splicing"
"P16284","PECAM1","Platelet endothelial cell adhesion molecule","OID21131","PECAM1","Neurology",88,0.450987989151492,0.479320629998623,1.29364061265405e-05,2.30555167503365e-06,2.30365970297543e-05,4.10562750964194e-06,"Weak correlation","Weak correlation",88,0.450987989151492,0.479320629998623,1.29364061265405e-05,2.30555167503365e-06,2.3349678496169e-05,4.14999301506057e-06,"Weak correlation","Weak correlation",TRUE,0,0,0,0,0,0,2.4857,"Neurology","I",0,"PASS",66,0.452574525745258,6,19,21,29,11,16.5,23,0.899170905,142.5,1.793,0.470817311287363,0.275605467315324,0.462925,0.462925,0.219792492689545,0.310911123435315,0.310911123435315,15.3236841560959,21.8033767003618,21.8033767003618,1.33541332237953,1.3484,1.3484,4.23396959896049,2.97574190747635,738,82522,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=6; Name=Long; IsoId=P16284-1; Sequence=Displayed; Name=Delta12; IsoId=P16284-2; Sequence=VSP_011806; Name=Delta13; IsoId=P16284-3; Sequence=VSP_011807; Name=Delta14; IsoId=P16284-4; Sequence=VSP_011809; Name=Delta14-15; IsoId=P16284-5; Sequence=VSP_011808, VSP_011811; Name=Delta15; IsoId=P16284-6; Sequence=VSP_011810, VSP_011811;",6,"Alternative splicing"
"P15509","CSF2RA","Granulocyte-macrophage colony-stimulating factor receptor subunit alpha","OID20915","CSF2RA","Neurology",74,0.689892632358386,0.474138711473705,0,1.97818172349349e-05,0,3.37366641363165e-05,"Moderate correlation","Weak correlation",74,0.689892632358386,0.474138711473705,0,1.97818172349349e-05,0,3.38716964918933e-05,"Moderate correlation","Weak correlation",FALSE,14,15.9090909090909,0,0,14,15.91,4.4539,"Neurology","I",1,"PASS",6.3,0.0725,8,1,1,2,1,1,2,0.6569159,252,1.997,0.571316765845646,0.600919004864167,0.998225,1.00155,0.41100338550549,0.859802327315535,0.86459993472807,29.0765103452207,65.3021426726114,65.7356870042386,2.46348458710418,4.9925,4.9925,3.33900734032932,4.24152229261759,400,46207,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=8; Name=1; IsoId=P15509-1; Sequence=Displayed; Name=2; IsoId=P15509-2; Sequence=VSP_001670; Name=3; IsoId=P15509-3; Sequence=VSP_001668, VSP_001669; Name=4; IsoId=P15509-4; Sequence=VSP_001665, VSP_001666; Name=5; IsoId=P15509-5; Sequence=VSP_001667; Name=6; IsoId=P15509-6; Sequence=VSP_001663, VSP_001664; Name=7; Synonyms=Alu-GMRalpha; IsoId=P15509-7; Sequence=VSP_043715; Name=8; IsoId=P15509-8; Sequence=VSP_044272;",8,"Alternative splicing"
"Q9GZP4","PITHD1","PITH domain-containing protein 1","OID31215","PITHD1","Oncology II",74,-0.0741503146982599,-0.114008058555921,0.529276625882691,0.333446096245499,0.580148845263649,0.376460642661168,"No correlation","No correlation",48,-0.239470256187581,-0.230079335989113,0.10115013994111,0.115671043489832,0.130580990992708,0.141375719820906,"No correlation","No correlation",FALSE,14,15.9090909090909,26,29.5454545454545,38,43.18,0.48535,"Oncology","II",3,"PASS",0.58,0.374407582938389,2,1,2,5,1,2,4,1.8642891,105.5,0.9655,0.439586900290412,0.304694117625758,0.60915,0.641925,0.281047384172384,0.676436727375809,0.622027093009503,19.6670123772497,49.5859324820722,45.1991967518477,1.58609542258846,3.6414,2.7781,7.62674598265102,16.3656007998751,211,24178,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=Q9GZP4-1; Sequence=Displayed; Name=2; IsoId=Q9GZP4-2; Sequence=VSP_024807;",2,"Alternative splicing"
"P0DOY2","IGLC2","Immunoglobulin lambda constant 2","OID30740","IGLC2","Inflammation II",88,0.465992744179494,0.489125376667235,6.15702856431541e-06,1.32759348312282e-06,1.13029028440847e-05,2.41361198461459e-06,"Weak correlation","Weak correlation",88,0.465992744179494,0.489125376667235,6.15702856431541e-06,1.32759348312282e-06,1.14150682380856e-05,2.43392138572517e-06,"Weak correlation","Weak correlation",TRUE,0,0,0,0,0,0,0.4707,"Inflammation","II",0,"PASS",NA,0.839622641509434,3,3,9.5,15,2,3,3,0.7059477,130,0.996,0.548562464635934,0.845972471102213,0.316475,0.316475,0.706832354650652,0.310703237204242,0.310703237204242,52.0864765116982,21.7884573762339,21.7884573762339,4.31432528581241,1.7573,1.7573,11.7947022299993,0.710696127888511,106,11294,"ALTERNATIVE PRODUCTS:",NA,NA
"P16562","CRISP2","Cysteine-rich secretory protein 2","OID21456","CRISP2","Oncology",22,0.904009034443817,0.869655862464586,3.66016201329011e-06,1.47577465416871e-07,6.91023898495741e-06,2.82877688379708e-07,"Strong correlation","Strong correlation",22,0.904009034443817,0.869655862464586,3.66016201329011e-06,1.47577465416871e-07,6.9998194720014e-06,2.84445769626501e-07,"Strong correlation","Strong correlation",FALSE,66,75,0,0,66,75,7.3988,"Oncology","I",0,"PASS",2.9,0.0493827160493827,2,1,1,1,1,1,1,1.7181625,110.5,1.0255,0.758471848887915,0.57981286655922,1.2407,1.2407,0.570910125257517,0.820462000973718,0.820462000973718,41.1734690402125,61.7937396581983,61.7937396581983,2.21660645998254,3.8929,3.8929,NA,NA,243,27259,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2; Name=1; IsoId=P16562-1; Sequence=Displayed; Name=2; IsoId=P16562-2; Sequence=VSP_053891;",2,"Alternative splicing"
"Q8NI22","MCFD2","Multiple coagulation factor deficiency protein 2","OID20171","MCFD2","Cardiometabolic",64,0.664102564102564,0.66703874496064,3.50836926801612e-09,1.76304603638973e-09,8.44552005029894e-09,3.93375291518579e-09,"Moderate correlation","Moderate correlation",64,0.664102564102564,0.66703874496064,3.50836926801612e-09,1.76304603638973e-09,8.5516500907893e-09,3.95867450232664e-09,"Moderate correlation","Moderate correlation",FALSE,24,27.2727272727273,0,0,24,27.27,4.6719,"Cardiometabolic","I",0,"PASS",0.39,0.280821917808219,3,1,1,3,1,1,3,1.3928401,143.5,1.947,0.47480034752707,0.453032434359212,0.7093,0.7093,0.352189788805196,0.488555347339268,0.488555347339268,24.7801949086398,34.8585376995778,34.8585376995778,1.71734659031219,2.4193,2.4193,17.0006926961912,3.59380567419392,146,16390,"ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3; Name=1; IsoId=Q8NI22-1; Sequence=Displayed; Name=2; IsoId=Q8NI22-2; Sequence=VSP_043815; Name=3; IsoId=Q8NI22-3; Sequence=VSP_043814;",3,"Alternative splicing"
