"","Platform","UniProt","Gene.Name","Description","Assay","OlinkID","Panel","log2FC","mean.testGrp","mean.refGrp","n.testGrp","n.refGrp","n.total","statistic","p.value","adj.p","parameter","conf.low","conf.high","method","alternative","Significance"
"823","Olink","Q9NNX6","CD209","CD209 antigen","CD209","OID20262","Cardiometabolic",0.0313582935877053,0.0323837837837838,0.00102549019607845,37,51,88,0.37059989732905,0.711931678672766,0.806990698598693,78.6611620031367,-0.137074842272995,0.199791429448406,"Welch Two Sample t-test","two.sided","NS"
"824","Olink","P02144","MB","Myoglobin","MB","OID20263","Cardiometabolic",-0.616214573396926,-0.353445945945946,0.26276862745098,37,51,88,-4.50336987212885,2.14123794317512e-05,0.00121836438966664,83.950646241098,-0.88832652909084,-0.344102617703012,"Welch Two Sample t-test","two.sided","S"
"825","Olink","Q9UBP4","DKK3","Dickkopf-related protein 3","DKK3","OID20264","Cardiometabolic",-0.257486062533121,-0.0635135135135135,0.193972549019608,37,51,88,-2.80693835933926,0.00619044032314604,0.0363845235481685,85.7096857643098,-0.439852050373149,-0.0751200746930935,"Welch Two Sample t-test","two.sided","S"
"826","Olink","P09619","PDGFRB","Platelet-derived growth factor receptor beta","PDGFRB","OID20268","Cardiometabolic",0.0566888182299947,0.0387378378378378,-0.0179509803921569,37,51,88,0.751279221859142,0.454601224687507,0.596009439740072,83.3269506990546,-0.0933821991013879,0.206759835561377,"Welch Two Sample t-test","two.sided","NS"
"827","Olink","P08581","MET","Hepatocyte growth factor receptor","MET","OID20269","Cardiometabolic",0.0330249072602014,0.0191621621621622,-0.0138627450980392,37,51,88,0.563304922389806,0.574702385352342,0.681261785969755,85.4552902563404,-0.0835324149092511,0.149582229429654,"Welch Two Sample t-test","two.sided","NS"
"828","Olink","Q96AP7","ESAM","Endothelial cell-selective adhesion molecule","ESAM","OID20270","Cardiometabolic",-0.296490302066773,-0.128943243243243,0.167547058823529,37,51,88,-4.07842073245424,0.000104555665409247,0.00274114658824949,81.9130590235387,-0.44111074987336,-0.151869854260185,"Welch Two Sample t-test","two.sided","S"
"829","Olink","P07451","CA3","Carbonic anhydrase 3","CA3","OID20271","Cardiometabolic",-0.382670800211977,-0.142386486486486,0.24028431372549,37,51,88,-2.25421327737145,0.0269160711969562,0.0933856372626103,80.0473822257244,-0.72049697197843,-0.0448446284455238,"Welch Two Sample t-test","two.sided","NS"
"830","Olink","Q9Y275","TNFSF13B","Tumor necrosis factor ligand superfamily member 13B","TNFSF13B","OID20272","Cardiometabolic",0.0226112347641759,0.0138837837837837,-0.00872745098039217,37,51,88,0.146980046637336,0.883689074083917,0.920914071710162,54.6078945509532,-0.285738385833667,0.330960855362019,"Welch Two Sample t-test","two.sided","NS"
"831","Olink","Q13740","ALCAM","CD166 antigen","ALCAM","OID20273","Cardiometabolic",-0.0436694753577106,0.0127540540540541,0.0564235294117647,37,51,88,-0.693727729994059,0.489726201165009,0.624515295166895,85.8312973639662,-0.168811479008028,0.0814725282926064,"Welch Two Sample t-test","two.sided","NS"
"832","Olink","P07858","CTSB","Cathepsin B","CTSB","OID20276","Cardiometabolic",-0.174974774774775,0.0232918918918919,0.198266666666667,37,51,88,-1.24140167458031,0.218216229529613,0.358858481509682,77.1976232975228,-0.455629346812886,0.105679797263337,"Welch Two Sample t-test","two.sided","NS"
"833","Olink","P32942","ICAM3","Intercellular adhesion molecule 3","ICAM3","OID20277","Cardiometabolic",-0.126442448330684,-0.0660189189189189,0.0604235294117647,37,51,88,-1.63125994259534,0.106593768240492,0.224636496773481,83.6773159637593,-0.28059252348212,0.027707626820753,"Welch Two Sample t-test","two.sided","NS"
"834","Olink","Q9NQ79","CRTAC1","Cartilage acidic protein 1","CRTAC1","OID20279","Cardiometabolic",0.0509877053524112,0.00738378378378377,-0.0436039215686274,37,51,88,0.644670150819268,0.520939380148944,0.640204119448702,82.0479270726615,-0.106348416465184,0.208323827170006,"Welch Two Sample t-test","two.sided","NS"
"835","Olink","P15085","CPA1","Carboxypeptidase A1","CPA1","OID20280","Cardiometabolic",-0.11551568627451,-0.0104,0.10511568627451,37,51,88,-0.688648380164527,0.493073619899942,0.624515295166895,78.5468523916448,-0.449428980267132,0.218397607718113,"Welch Two Sample t-test","two.sided","NS"
"836","Olink","Q86U17","SERPINA11","Serpin A11","SERPINA11","OID20281","Cardiometabolic",0.072881240063593,0.0738459459459459,0.000964705882352942,37,51,88,0.747409398305112,0.456947501212047,0.597708340665873,82.2674641987435,-0.121091362893898,0.266853843021084,"Welch Two Sample t-test","two.sided","NS"
"837","Olink","O75326","SEMA7A","Semaphorin-7A","SEMA7A","OID20283","Cardiometabolic",-0.23785871754107,-0.0761567567567568,0.161701960784314,37,51,88,-2.86501772991922,0.00532900373446468,0.0338467405519245,79.7253810756471,-0.403085955122308,-0.072631479959833,"Welch Two Sample t-test","two.sided","S"
"838","Olink","P17931","LGALS3","Galectin-3","LGALS3","OID20284","Cardiometabolic",0.0669349761526232,0.0700702702702703,0.00313529411764705,37,51,88,0.884163935432371,0.379206616846129,0.530143894313138,81.5635163935604,-0.0836769796081782,0.217546931913425,"Welch Two Sample t-test","two.sided","NS"
"839","Olink","Q9H1U4","MEGF9","Multiple epidermal growth factor-like domains protein 9","MEGF9","OID20285","Cardiometabolic",0.0334976682564918,0.00904864864864865,-0.0244490196078431,37,51,88,0.614567836117903,0.540578273071187,0.658648902307293,80.2720409044355,-0.0749671949483885,0.141962531461372,"Welch Two Sample t-test","two.sided","NS"
"840","Olink","P31146","CORO1A","Coronin-1A","CORO1A","OID20286","Cardiometabolic",-0.153365500794913,-0.0433243243243243,0.110041176470588,37,51,88,-0.659210756026169,0.511779680498219,0.631676004779797,74.9913614737584,-0.616829299813817,0.310098298223991,"Welch Two Sample t-test","two.sided","NS"
"841","Olink","P17813","ENG","Endoglin","ENG","OID20287","Cardiometabolic",-0.0439375728669846,-0.0368297297297297,0.0071078431372549,37,51,88,-0.890983461342689,0.375760442328627,0.527918538874915,75.7202757175198,-0.14215992207365,0.0542847763396804,"Welch Two Sample t-test","two.sided","NS"
"842","Olink","P15086","CPB1","Carboxypeptidase B","CPB1","OID20289","Cardiometabolic",-0.145879862215156,0.0371162162162162,0.182996078431373,37,51,88,-0.936874935022743,0.351468128667407,0.497476032865062,85.2931604222273,-0.455455715393903,0.163695990963591,"Welch Two Sample t-test","two.sided","NS"
"843","Olink","P16581","SELE","E-selectin","SELE","OID20290","Cardiometabolic",-0.18590747217806,-0.160648648648649,0.0252588235294118,37,51,88,-1.37122683020178,0.174091182782967,0.309255704590733,81.0026732966901,-0.455663986283381,0.0838490419272605,"Welch Two Sample t-test","two.sided","NS"
"844","Olink","P19021","PAM","Peptidyl-glycine alpha-amidating monooxygenase","PAM","OID20291","Cardiometabolic",-0.165604080551139,-0.0855648648648649,0.0800392156862745,37,51,88,-2.86121659345715,0.00547258370962575,0.0338467405519245,74.5910391130625,-0.280915132426429,-0.0502930286758497,"Welch Two Sample t-test","two.sided","S"
"845","Olink","P12111","COL6A3","Collagen alpha-3(VI) chain","COL6A3","OID20292","Cardiometabolic",-0.431043243243243,-0.191343243243243,0.2397,37,51,88,-3.59646681475607,0.000542477189273989,0.00656743661057234,84.3599212306046,-0.66936695799809,-0.192719528488396,"Welch Two Sample t-test","two.sided","S"
"846","Olink","Q15828","CST6","Cystatin-M","CST6","OID20293","Cardiometabolic",-0.340190673025967,-0.248794594594595,0.0913960784313726,37,51,88,-2.71202874496158,0.008124129304001,0.0428021256849682,83.1660864541265,-0.589673863248815,-0.0907074828031198,"Welch Two Sample t-test","two.sided","S"
"847","Olink","P04080","CSTB","Cystatin-B","CSTB","OID20294","Cardiometabolic",-0.287187228404875,-0.0706891891891892,0.216498039215686,37,51,88,-2.16201778096369,0.0336553534258827,0.103512951888256,78.68755747179,-0.551600952581244,-0.0227735042285071,"Welch Two Sample t-test","two.sided","NS"
"848","Olink","P08236","GUSB","Beta-glucuronidase","GUSB","OID20296","Cardiometabolic",-0.372926391096979,-0.163367567567568,0.209558823529412,37,51,88,-2.71043082825107,0.00826755583182728,0.0431581584248599,77.6293293503129,-0.646866329829386,-0.098986452364573,"Welch Two Sample t-test","two.sided","S"
"849","Olink","Q9Y4L1","HYOU1","Hypoxia up-regulated protein 1","HYOU1","OID20300","Cardiometabolic",-0.0341942236354001,-0.00814324324324325,0.0260509803921569,37,51,88,-0.663557811850966,0.508774474426106,0.63070299770905,84.7464021989408,-0.136657360058803,0.068268912788003,"Welch Two Sample t-test","two.sided","NS"
"850","Olink","P15907","ST6GAL1","Beta-galactoside alpha-2,6-sialyltransferase 1","ST6GAL1","OID20302","Cardiometabolic",-0.194335824059353,-0.0418162162162162,0.152519607843137,37,51,88,-1.84831700951886,0.0680926426309683,0.166249565081143,83.5909954912314,-0.403437252704993,0.0147656045862866,"Welch Two Sample t-test","two.sided","NS"
"851","Olink","P35590","TIE1","Tyrosine-protein kinase receptor Tie-1","TIE1","OID20303","Cardiometabolic",-0.109280869104398,-0.0796945945945946,0.0295862745098039,37,51,88,-1.07305401445706,0.286526341676169,0.42937365555151,78.696157508814,-0.312002432953099,0.0934406947443019,"Welch Two Sample t-test","two.sided","NS"
"852","Olink","P42574","CASP3","Caspase-3","CASP3","OID20305","Cardiometabolic",-0.39146528881823,-0.227437837837838,0.164027450980392,37,51,88,-1.82414630154714,0.0724651308300697,0.173977466001307,68.9193436720583,-0.819593332991072,0.0366627553546125,"Welch Two Sample t-test","two.sided","NS"
"853","Olink","Q12860","CNTN1","Contactin-1","CNTN1","OID20307","Cardiometabolic",0.191930153683095,0.185602702702703,-0.00632745098039215,37,51,88,2.0432528644333,0.0446718902575556,0.123389832798782,72.3157710849776,0.00469085776900676,0.379169449597183,"Welch Two Sample t-test","two.sided","NS"
"854","Olink","Q8TDL5","BPIFB1","BPI fold-containing family B member 1","BPIFB1","OID20308","Cardiometabolic",0.198327609962904,0.0886648648648648,-0.109662745098039,37,51,88,1.18260639730279,0.240286348323209,0.38252147988893,84.391487085964,-0.135147225052494,0.531802444978302,"Welch Two Sample t-test","two.sided","NS"
"855","Olink","P10586","PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF","OID20310","Cardiometabolic",-0.156359353471118,-0.0719162162162162,0.084443137254902,37,51,88,-2.0028046094476,0.0487420783815535,0.129599264481794,76.4833152109076,-0.311833740962651,-0.000884965979585312,"Welch Two Sample t-test","two.sided","NS"
"856","Olink","P46531","NOTCH1","Neurogenic locus notch homolog protein 1","NOTCH1","OID20311","Cardiometabolic",-0.0290601483836778,-0.0118405405405405,0.0172196078431373,37,51,88,-0.57281644260731,0.568331699775081,0.676528738853601,82.2466337497124,-0.129977812099176,0.0718575153318199,"Welch Two Sample t-test","two.sided","NS"
"857","Olink","Q13231","CHIT1","Chitotriosidase-1","CHIT1","OID20312","Cardiometabolic",-0.43717848436672,-0.232021621621622,0.205156862745098,37,51,88,-1.65317635757751,0.102224719557945,0.2178496832527,79.7871882111723,-0.963467486468621,0.0891105177351814,"Welch Two Sample t-test","two.sided","NS"
"858","Olink","P05107","ITGB2","Integrin beta-2","ITGB2","OID20315","Cardiometabolic",-0.00866009538950714,-0.00711891891891892,0.00154117647058823,37,51,88,-0.110596162872215,0.91222075916521,0.938614126518996,77.9747434761901,-0.16455170171067,0.147231510931656,"Welch Two Sample t-test","two.sided","NS"
"859","Olink","O15031","PLXNB2","Plexin-B2","PLXNB2","OID20317","Cardiometabolic",-0.174749761526232,-0.107302702702703,0.0674470588235294,37,51,88,-2.41653137890693,0.0180419331269699,0.0723921965881562,76.8363291021643,-0.31875081323338,-0.0307487098190839,"Welch Two Sample t-test","two.sided","NS"
"860","Olink","Q14393","GAS6","Growth arrest-specific protein 6","GAS6","OID20318","Cardiometabolic",-0.137873979862215,-0.0249837837837838,0.112890196078431,37,51,88,-1.7675428413958,0.0807288161394096,0.189031672359358,84.9372700093928,-0.292966872527278,0.0172189128028482,"Welch Two Sample t-test","two.sided","NS"
"861","Olink","P00533","EGFR","Epidermal growth factor receptor","EGFR","OID20319","Cardiometabolic",0.157336301006889,0.0525108108108108,-0.104825490196078,37,51,88,2.7852311008714,0.00681668225183917,0.0382942031614113,72.6716643978979,0.0447443278835052,0.269928274130273,"Welch Two Sample t-test","two.sided","S"
"862","Olink","Q16769","QPCT","Glutaminyl-peptide cyclotransferase","QPCT","OID20320","Cardiometabolic",-0.316293322734499,-0.219275675675676,0.0970176470588235,37,51,88,-3.63358232922463,0.000476700531609331,0.0064581572020407,85.2885924942844,-0.489358107876083,-0.143228537592915,"Welch Two Sample t-test","two.sided","S"
"863","Olink","O00584","RNASET2","Ribonuclease T2","RNASET2","OID20321","Cardiometabolic",-0.336119607843137,-0.1558,0.180319607843137,37,51,88,-4.8065822464283,7.33530809167805e-06,0.000630221943596459,77.8282857587855,-0.475342439612189,-0.196896776074085,"Welch Two Sample t-test","two.sided","S"
"864","Olink","P10451","SPP1","Osteopontin","SPP1","OID20322","Cardiometabolic",-0.429324589295177,-0.144632432432432,0.284692156862745,37,51,88,-2.71366657288546,0.0080436876400961,0.0427743763291092,85.673931233008,-0.743849368128608,-0.114799810461747,"Welch Two Sample t-test","two.sided","S"
"865","Olink","Q8NHL6","LILRB1","Leukocyte immunoglobulin-like receptor subfamily B member 1","LILRB1","OID20323","Cardiometabolic",-0.0994939586645469,-0.102435135135135,-0.00294117647058826,37,51,88,-1.23068266508436,0.221837943378877,0.361646983925552,84.9597256393501,-0.260235638364102,0.0612477210350085,"Welch Two Sample t-test","two.sided","NS"
"866","Olink","O75023","LILRB5","Leukocyte immunoglobulin-like receptor subfamily B member 5","LILRB5","OID20324","Cardiometabolic",-0.395288023317435,-0.298913513513513,0.0963745098039216,37,51,88,-2.16930474506082,0.0344073865432118,0.104694133385495,54.8919434580912,-0.7604787396516,-0.0300973069832701,"Welch Two Sample t-test","two.sided","NS"
"867","Olink","P18065","IGFBP2","Insulin-like growth factor-binding protein 2","IGFBP2","OID20325","Cardiometabolic",-0.370412718600954,-0.202589189189189,0.167823529411765,37,51,88,-2.22905236073202,0.0289187337174536,0.0979449969358993,72.2976944174261,-0.701653173037687,-0.0391722641642206,"Welch Two Sample t-test","two.sided","NS"
"868","Olink","Q16663","CCL15","C-C motif chemokine 15","CCL15","OID20328","Cardiometabolic",-0.271830206677266,-0.0698243243243243,0.202005882352941,37,51,88,-2.18723260589731,0.0314598225480186,0.102593990994653,85.3713258123598,-0.51891748045766,-0.0247429328968716,"Welch Two Sample t-test","two.sided","NS"
"869","Olink","Q12884","FAP","Prolyl endopeptidase FAP","FAP","OID20330","Cardiometabolic",-0.071740911499735,-0.121391891891892,-0.0496509803921569,37,51,88,-0.940437308046798,0.35016885796468,0.497329189204848,71.2939536462208,-0.223837274852362,0.0803554518528923,"Welch Two Sample t-test","two.sided","NS"
"870","Olink","P23284","PPIB","Peptidyl-prolyl cis-trans isomerase B","PPIB","OID20331","Cardiometabolic",-0.372935877053524,-0.157637837837838,0.215298039215686,37,51,88,-1.49680204253997,0.13857426678761,0.269108388403243,76.2238583914991,-0.8691477171908,0.123275963083751,"Welch Two Sample t-test","two.sided","NS"
"871","Olink","P39060","COL18A1","Collagen alpha-1(XVIII) chain","COL18A1","OID20332","Cardiometabolic",-0.146134075251722,0.000297297297297295,0.14643137254902,37,51,88,-2.0565434442227,0.0428493239783229,0.118933001676418,83.5816252612746,-0.287451240203766,-0.00481691029967883,"Welch Two Sample t-test","two.sided","NS"
"872","Olink","P04746","AMY2A","Pancreatic alpha-amylase","AMY2A","OID20333","Cardiometabolic",-0.0401349761526232,0.0496297297297297,0.0897647058823529,37,51,88,-0.348027738892127,0.728688659939225,0.822666364098054,84.1302471682856,-0.269458640256987,0.18918868795174,"Welch Two Sample t-test","two.sided","NS"
"873","Olink","O15467","CCL16","C-C motif chemokine 16","CCL16","OID20334","Cardiometabolic",-0.138848595654478,-0.111227027027027,0.0276215686274509,37,51,88,-1.04133038831193,0.300932697948482,0.443602863038048,78.1589118417434,-0.404295057735824,0.126597866426868,"Welch Two Sample t-test","two.sided","NS"
"874","Olink","P02452","COL1A1","Collagen alpha-1(I) chain","COL1A1","OID20335","Cardiometabolic",-0.105629040805511,-0.0974486486486487,0.00818039215686275,37,51,88,-1.06914742710073,0.288144442632626,0.430325952383108,81.8955151671103,-0.30217239824285,0.0909143166318273,"Welch Two Sample t-test","two.sided","NS"
"875","Olink","Q13867","BLMH","Bleomycin hydrolase","BLMH","OID20336","Cardiometabolic",-0.17235124536301,-0.124608108108108,0.047743137254902,37,51,88,-1.96016876092549,0.0540280416919983,0.140374227044507,68.7862247441031,-0.347770014369205,0.00306752364318521,"Welch Two Sample t-test","two.sided","NS"
"876","Olink","P42785","PRCP","Lysosomal Pro-X carboxypeptidase","PRCP","OID20337","Cardiometabolic",-0.0995334923158453,-0.0772648648648649,0.0222686274509804,37,51,88,-1.2429191737801,0.217552767754769,0.358858481509682,79.4604198829039,-0.258915226263883,0.0598482416321922,"Welch Two Sample t-test","two.sided","NS"
"877","Olink","O75594","PGLYRP1","Peptidoglycan recognition protein 1","PGLYRP1","OID20338","Cardiometabolic",-0.323046846846847,-0.124413513513514,0.198633333333333,37,51,88,-3.15093892989689,0.00223977214022513,0.0182061478255442,85.9860943967855,-0.526858273523858,-0.119235420169836,"Welch Two Sample t-test","two.sided","S"
"878","Olink","P13987","CD59","CD59 glycoprotein","CD59","OID20339","Cardiometabolic",-0.328661367249603,-0.129837837837838,0.198823529411765,37,51,88,-4.37441147584155,3.54106611969558e-05,0.00134368473782932,82.3089651688277,-0.478115852318038,-0.179206882181167,"Welch Two Sample t-test","two.sided","S"
"879","Olink","P19961","AMY2B","Alpha-amylase 2B","AMY2B","OID20340","Cardiometabolic",-0.0307733969263381,0.0357540540540541,0.0665274509803921,37,51,88,-0.277828123330951,0.781815375355534,0.85777845251077,85.4542297871759,-0.250985310793456,0.18943851694078,"Welch Two Sample t-test","two.sided","NS"
"880","Olink","P20062","TCN2","Transcobalamin-2","TCN2","OID20341","Cardiometabolic",-0.0165732909379968,0.0133972972972973,0.0299705882352941,37,51,88,-0.208283960178509,0.835569354100271,0.89315287123798,75.3338787477139,-0.175074648062494,0.141928066186501,"Welch Two Sample t-test","two.sided","NS"
"881","Olink","P05121","SERPINE1","Plasminogen activator inhibitor 1","SERPINE1","OID20342","Cardiometabolic",-0.213748807631161,-0.135013513513513,0.078735294117647,37,51,88,-1.16963255251187,0.245764360475891,0.38629812461542,76.8357261170584,-0.577660340773946,0.150162725511625,"Welch Two Sample t-test","two.sided","NS"
"882","Olink","P43121","MCAM","Cell surface glycoprotein MUC18","MCAM","OID20343","Cardiometabolic",-0.123047641759406,-0.0136378378378378,0.109409803921569,37,51,88,-1.14325751369473,0.256613389004211,0.396774506367925,74.069469653716,-0.337499726674559,0.0914044431557462,"Welch Two Sample t-test","two.sided","NS"
"883","Olink","Q6EMK4","VASN","Vasorin","VASN","OID20345","Cardiometabolic",-0.0397517753047165,0.000975675675675672,0.0407274509803922,37,51,88,-0.670678074836537,0.504291753622555,0.627881855166814,82.8170136793334,-0.157643307584742,0.078139756975309,"Welch Two Sample t-test","two.sided","NS"
"884","Olink","Q13508","ART3","Ecto-ADP-ribosyltransferase 3","ART3","OID20346","Cardiometabolic",-0.510232962374139,-0.297348648648649,0.21288431372549,37,51,88,-5.98014285624231,5.07720392353648e-08,1.44446451624613e-05,85.1317319880437,-0.679870575964133,-0.340595348784145,"Welch Two Sample t-test","two.sided","S"
"885","Olink","Q96KN2","CNDP1","Beta-Ala-His dipeptidase","CNDP1","OID20347","Cardiometabolic",0.433019342872284,0.118791891891892,-0.314227450980392,37,51,88,2.7246777474418,0.00780144607873837,0.0422764077981155,85.6649349593368,0.11706931905399,0.748969366690578,"Welch Two Sample t-test","two.sided","S"
"886","Olink","P00740","F9","Coagulation factor IX","F9","OID20349","Cardiometabolic",0.144152835188129,0.102856756756757,-0.0412960784313725,37,51,88,2.35871923495843,0.0207457890734441,0.0789899191421905,81.0552851740182,0.0225546581658206,0.265751012210438,"Welch Two Sample t-test","two.sided","NS"
"887","Olink","P15144","ANPEP","Aminopeptidase N","ANPEP","OID20350","Cardiometabolic",0.0204477477477478,0.0308810810810811,0.0104333333333333,37,51,88,0.252696144143511,0.801161996973595,0.868307002434239,78.6856588634918,-0.140626146797016,0.181521642292512,"Welch Two Sample t-test","two.sided","NS"
"888","Olink","A1L4H1","SSC5D","Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D","SSC5D","OID20351","Cardiometabolic",-0.269944939056704,-0.181535135135135,0.0884098039215686,37,51,88,-2.16714905083404,0.03327259025072,0.103454119413441,78.0606467999672,-0.517926273789931,-0.0219636043234762,"Welch Two Sample t-test","two.sided","NS"
"889","Olink","Q06033","ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","ITIH3","OID20352","Cardiometabolic",0.0159651298357181,0.035272972972973,0.0193078431372549,37,51,88,0.159265276351505,0.873855732088137,0.917387290697693,81.1229511886412,-0.183481173804369,0.215411433475805,"Welch Two Sample t-test","two.sided","NS"
"890","Olink","P12830","CDH1","Cadherin-1","CDH1","OID20353","Cardiometabolic",-0.188850662427133,-0.0673702702702703,0.121480392156863,37,51,88,-2.58415314987551,0.0115390414581639,0.05294931120722,81.7890032722343,-0.33423625546638,-0.0434650693878863,"Welch Two Sample t-test","two.sided","NS"
"891","Olink","P13591","NCAM1","Neural cell adhesion molecule 1","NCAM1","OID20354","Cardiometabolic",-0.118936936936937,-0.0819702702702703,0.0369666666666667,37,51,88,-1.67135095373729,0.0984098504142327,0.214541014887733,83.1985235901235,-0.260470608149054,0.0225967342751802,"Welch Two Sample t-test","two.sided","NS"
"892","Olink","P18428","LBP","Lipopolysaccharide-binding protein","LBP","OID20355","Cardiometabolic",-0.215076947535771,-0.0592945945945946,0.155782352941176,37,51,88,-1.13655954026923,0.259308859473815,0.398774975785407,75.673700530879,-0.591997577549996,0.161843682478454,"Welch Two Sample t-test","two.sided","NS"
"893","Olink","Q99650","OSMR","Oncostatin-M-specific receptor subunit beta","OSMR","OID20356","Cardiometabolic",-0.0455839427662957,-0.0149486486486486,0.0306352941176471,37,51,88,-0.794279910540924,0.42926666829888,0.57288462735806,84.1549281269989,-0.159707729449307,0.0685398439167159,"Welch Two Sample t-test","two.sided","NS"
"894","Olink","Q12794","HYAL1","Hyaluronidase-1","HYAL1","OID20357","Cardiometabolic",-0.0300248012718601,0.00598108108108108,0.0360058823529412,37,51,88,-0.465881741332289,0.642540957886518,0.746134295994752,81.6243608447815,-0.158239763787256,0.0981901612435358,"Welch Two Sample t-test","two.sided","NS"
"895","Olink","P07339","CTSD","Cathepsin D","CTSD","OID20358","Cardiometabolic",-0.121403073661897,-0.091054054054054,0.0303490196078431,37,51,88,-1.40179620265416,0.164655606298387,0.300070787812963,84.1119071307927,-0.293623994654048,0.0508178473302534,"Welch Two Sample t-test","two.sided","NS"
"896","Olink","P24821","TNC","Tenascin","TNC","OID20359","Cardiometabolic",-0.462503550609433,-0.208948648648649,0.253554901960784,37,51,88,-2.9316385017918,0.00447199801239905,0.0318070858631882,74.7368660976649,-0.776801337389238,-0.148205763829628,"Welch Two Sample t-test","two.sided","S"
"897","Olink","Q86VB7","CD163","Scavenger receptor cysteine-rich type 1 protein M130","CD163","OID20360","Cardiometabolic",-0.208564811870694,0.0321567567567567,0.240721568627451,37,51,88,-1.71136735946614,0.0906900308916233,0.203962954851121,84.3109973229937,-0.45090415969084,0.0337745359494516,"Welch Two Sample t-test","two.sided","NS"
"898","Olink","Q14515","SPARCL1","SPARC-like protein 1","SPARCL1","OID20361","Cardiometabolic",0.00186571277159513,0.0352108108108108,0.0333450980392157,37,51,88,0.0254534311139216,0.979758549450807,0.986861690188548,77.7021432444617,-0.144070332809205,0.147801758352395,"Welch Two Sample t-test","two.sided","NS"
"899","Olink","P14543","NID1","Nidogen-1","NID1","OID20362","Cardiometabolic",-0.355375940646529,-0.216983783783784,0.138392156862745,37,51,88,-4.00466979835713,0.000132855653594687,0.0031497861206407,84.6294437218927,-0.5318267541243,-0.178925127168758,"Welch Two Sample t-test","two.sided","S"
"900","Olink","P30530","AXL","Tyrosine-protein kinase receptor UFO","AXL","OID20363","Cardiometabolic",-0.0762817170111288,0.00305945945945946,0.0793411764705882,37,51,88,-0.708335338890489,0.480811071083128,0.623192481654442,79.4131793414302,-0.290619007642487,0.13805557362023,"Welch Two Sample t-test","two.sided","NS"
"901","Olink","P07478","PRSS2","Trypsin-2","PRSS2","OID20364","Cardiometabolic",-0.190429411764706,-0.0154,0.175029411764706,37,51,88,-1.17119276637278,0.244943697508482,0.38607469219481,81.2714977294505,-0.513924928612999,0.133066105083587,"Welch Two Sample t-test","two.sided","NS"
"902","Olink","Q9UBR2","CTSZ","Cathepsin Z","CTSZ","OID20365","Cardiometabolic",-0.211556067832538,-0.161475675675676,0.0500803921568627,37,51,88,-2.34225876620926,0.0216505260426323,0.0810470349885379,80.1126384526602,-0.391297482914359,-0.031814652750718,"Welch Two Sample t-test","two.sided","NS"
"903","Olink","P35443","THBS4","Thrombospondin-4","THBS4","OID20368","Cardiometabolic",-0.165299311075782,-0.0644189189189189,0.100880392156863,37,51,88,-1.15368833283299,0.252526174748888,0.392588506645129,70.4639925523625,-0.451027188554025,0.120428566402461,"Welch Two Sample t-test","two.sided","NS"
"904","Olink","P02786","TFRC","Transferrin receptor protein 1","TFRC","OID20369","Cardiometabolic",-0.118360837307896,-0.0575216216216216,0.0608392156862745,37,51,88,-1.22432071986424,0.2253298937221,0.364240652067826,63.8445906063396,-0.311499805097105,0.074778130481313,"Welch Two Sample t-test","two.sided","NS"
"905","Olink","P10721","KIT","Mast/stem cell growth factor receptor Kit","KIT","OID20370","Cardiometabolic",0.15657186009539,-0.00198108108108109,-0.158552941176471,37,51,88,1.60136736986043,0.113146950098846,0.234965746738114,81.8788458086874,-0.037935791919093,0.351079512109872,"Welch Two Sample t-test","two.sided","NS"
"906","Olink","Q07654","TFF3","Trefoil factor 3","TFF3","OID20371","Cardiometabolic",-0.155640169581346,0.0355108108108108,0.191150980392157,37,51,88,-1.4589254102862,0.149568132221592,0.282738429349123,62.8170407523808,-0.368838039800619,0.0575577006379272,"Welch Two Sample t-test","two.sided","NS"
"907","Olink","P08709","F7","Coagulation factor VII","F7","OID20372","Cardiometabolic",0.132999099099099,0.0735324324324324,-0.0594666666666667,37,51,88,1.68275956399215,0.0960551249307676,0.211842504207778,85.8546878520159,-0.0241236701298708,0.290121868328069,"Welch Two Sample t-test","two.sided","NS"
"908","Olink","Q99969","RARRES2","Retinoic acid receptor responder protein 2","RARRES2","OID20373","Cardiometabolic",0.000369634340222592,0.0152108108108108,0.0148411764705882,37,51,88,0.00288065490712445,0.997708330228,0.998552805193685,84.910611470476,-0.254760983230144,0.255500251910589,"Welch Two Sample t-test","two.sided","NS"
"909","Olink","O95445","APOM","Apolipoprotein M","APOM","OID20374","Cardiometabolic",0.297356438791733,0.062427027027027,-0.234929411764706,37,51,88,3.39150598477076,0.00107778308209421,0.0113566402539186,80.8740286744442,0.122902962172787,0.471809915410679,"Welch Two Sample t-test","two.sided","S"
"910","Olink","Q96H15","TIMD4","T-cell immunoglobulin and mucin domain-containing protein 4","TIMD4","OID20375","Cardiometabolic",-0.105458028616852,0.0652243243243243,0.170682352941176,37,51,88,-0.683550293787381,0.496100023577217,0.624515295166895,85.8472119015574,-0.412163983325051,0.201247926091347,"Welch Two Sample t-test","two.sided","NS"
